df_over_f0,k_over_gamma,C_mean,C_min,C_max,C_std,stable,mode_id,mode,phase_slip_count,cluster_count
-0.011999999999999997,0.49587500000000007,0.9892900919482734,0.9722957226807879,0.9976373038972604,0.007443556260450559,True,0,stable,0,1
-0.009999999999999995,0.49587500000000007,0.9897741473937706,0.9721265098507023,0.9979133132454234,0.007503604880190028,True,0,stable,0,1
-0.007999999999999993,0.49587500000000007,0.999886379438216,0.9996662190867017,0.9999800216031913,9.026039470612586e-05,True,0,stable,0,1
-0.006000000000000005,0.49587500000000007,0.9976816771209426,0.9913044495262604,0.999719619730367,0.0022849655686701937,True,0,stable,0,1
-0.0040000000000000036,0.49587500000000007,0.9999566114825436,0.9998782265496232,0.9999914297945383,3.2693039759063114e-05,True,0,stable,0,1
-0.0020000000000000018,0.49587500000000007,0.9995061597963224,0.9985830787662056,0.9999067127311904,0.0003812173508853987,True,0,stable,0,1
0.0,0.49587500000000007,0.9434086808037649,0.9055859680726158,0.9926685807802321,0.02973335531251634,True,0,stable,0,2
0.0020000000000000018,0.49587500000000007,0.9998996518885025,0.9997205143130876,0.9999799284208827,7.501146327117666e-05,True,0,stable,0,1
0.0040000000000000036,0.49587500000000007,0.9999017559058649,0.9997102404383007,0.9999824748585744,7.810906025058545e-05,True,0,stable,0,1
0.006000000000000005,0.49587500000000007,0.9995886855722238,0.9987673307781152,0.9999279959740426,0.00033193943939967805,True,0,stable,0,1
0.007999999999999993,0.49587500000000007,0.9262189097036357,0.8961291422128185,0.9787323582526622,0.023741918621497243,True,0,stable,0,1
0.009999999999999995,0.49587500000000007,0.9845264447899846,0.942464653766496,0.9989848633915747,0.017383119992947487,True,0,stable,0,1
0.011999999999999997,0.49587500000000007,0.9968197618998649,0.991436334884261,0.9993237509330694,0.0022930916847520182,True,0,stable,0,1
0.013999999999999999,0.49587500000000007,0.9095874547122628,0.8934150502314,0.9320191829470345,0.010860556503963047,True,0,stable,0,5
0.016,0.49587500000000007,0.9987289722618035,0.9958751027124856,0.9998161489631474,0.001115607591340778,True,0,stable,0,1
0.018000000000000002,0.49587500000000007,0.9261920799570896,0.8522323074039444,0.9815194172321636,0.037955490995325324,True,0,stable,0,2
0.020000000000000004,0.49587500000000007,0.9954649371733602,0.9810600174763118,0.9994787072598798,0.004816091972317259,True,0,stable,0,1
0.022000000000000006,0.49587500000000007,0.9564806831339788,0.9108247744117429,0.9943788649519631,0.029707394812137633,True,0,stable,0,1
0.024000000000000007,0.49587500000000007,0.9995189019303521,0.9986218109498941,0.9999002216590351,0.0003652586259937376,True,0,stable,0,1
0.025999999999999995,0.49587500000000007,0.9978974205957795,0.9951699263388191,0.9993677446460858,0.0012348047506308363,True,0,stable,0,1
0.027999999999999997,0.49587500000000007,0.8552466048413052,0.771705206534802,0.935564632121684,0.04686750171294896,True,0,stable,0,3
0.03,0.49587500000000007,0.9989567163479441,0.9976743917059335,0.9996562058240075,0.0005816528472046007,True,0,stable,0,1
0.032,0.49587500000000007,0.9991149580658073,0.9979712399553401,0.9997172921119102,0.000510165707304948,True,0,stable,0,1
0.034,0.49587500000000007,0.9064059885995444,0.903721781573264,0.9075828561918388,0.001083263573001438,True,0,stable,0,7
0.036000000000000004,0.49587500000000007,0.9992786100838551,0.9984765200708559,0.9997134002650367,0.0003598403535379297,True,0,stable,0,1
0.038000000000000006,0.49587500000000007,0.8761651974705683,0.8750817782164643,0.8765627206842396,0.00039345275643470597,True,0,stable,0,9
0.039999999999999994,0.49587500000000007,0.9958372798399566,0.9925118106661697,0.9979121933197649,0.0015928068707549078,True,0,stable,0,1
0.041999999999999996,0.49587500000000007,0.7171718577050411,0.7066259984797133,0.7297409879509632,0.006802354145822429,True,3,cluster_split,0,5
0.044,0.49587500000000007,0.8474184324432107,0.8442058121842282,0.848743895758841,0.0013094532744099758,True,0,stable,0,9
0.046,0.49587500000000007,0.5541175997119671,0.5458230056281388,0.5567842998002818,0.003135646593730633,False,3,cluster_split,0,6
